X,Y,Z
-6.809999928474426145e-01,1.513499985694885641e+00,7.157999961853027671e+00
3.113999904632568150e+00,1.533499966621399313e+00,6.538000076293945639e+00
-1.895999966621398913e+00,1.528499971389770895e+00,6.933000057220459311e+00
1.818999947547912610e+00,1.523499976158142477e+00,6.998000114440918296e+00
-4.701000152587890391e+00,1.663499961853027731e+00,5.802999942779541342e+00
-3.226000009536743374e+00,1.578500042915344626e+00,6.567999809265137046e+00
5.690000071525573855e-01,1.518499980926514059e+00,7.203000038146972983e+00
-1.316000042915344226e+00,1.513499985694885641e+00,7.012999980926513999e+00
3.919000209808349400e+00,1.603500019073486715e+00,6.467999904632568686e+00
2.418999971389770298e+00,1.538499961853027731e+00,6.873000114440918296e+00
-2.565999923706054897e+00,1.543499957084656149e+00,6.732999771118164389e+00
-3.956000028610229702e+00,1.613500009536743551e+00,6.228000133514404624e+00
-9.600000033527612830e-02,1.513499985694885641e+00,7.197999923706055014e+00
1.139000000000000012e+00,1.508499990463257223e+00,7.118000000000000327e+00
-6.775999961853027109e+00,-7.650000298023110212e-02,1.861300083923339699e+01
-1.877600091552734440e+01,-1.114999994039516523e-01,3.108300015258788918e+01
9.888999999999999346e+00,1.638499985694886085e+00,1.280799958038330111e+01
-1.186000047683715808e+00,1.363500009536743995e+00,1.329300019073486361e+01
8.949000419616698565e+00,2.093500028610230768e+00,1.893300053405761574e+01
-3.495999990463257046e+00,1.408499966621399757e+00,1.321800038146972689e+01
3.484000028610229283e+00,1.408499966621399757e+00,1.346300026702880892e+01
-6.306000171661376719e+00,1.548499952316285011e+00,1.325300022888183626e+01
-1.114599984741211003e+01,1.978500019073487159e+00,1.430799958038330111e+01
1.079000057220458997e+00,1.353500019073487159e+00,1.337800022888183626e+01
1.160900026702880794e+01,2.243499885559083307e+00,1.931299969482421730e+01
-2.345999895095825405e+00,1.378499995231629249e+00,1.316300007629394564e+01
-4.841000019073486094e+00,1.463500033378601906e+00,1.317800041961669955e+01
6.204000057220459219e+00,1.848500023841858964e+00,1.745299908447265480e+01
-7.600999771118163828e+00,1.568500052452088012e+00,1.239299961853027376e+01
2.168999971389770298e+00,1.363500009536743995e+00,1.323299977111816439e+01
-9.600000033527612830e-02,1.348500023841858741e+00,1.328299996185302767e+01
-1.727099984741211003e+01,-3.149999932944637371e-02,2.235799977111816261e+01
-1.110000000000000014e-01,-4.001499999999997392e+00,3.554299923706054898e+01
5.224000038146972891e+00,1.848500023841858297e+00,6.598000019073486655e+00
-6.809999928474426145e-01,1.513499985694885641e+00,7.043000190734863608e+00
-1.870999990463256824e+00,1.523499976158142477e+00,6.802999942779541342e+00
3.063999952316283970e+00,1.543499957084656149e+00,6.458000152587890952e+00
-3.196000038146972866e+00,1.578500042915344626e+00,6.467999904632568686e+00
1.788999976158142102e+00,1.533499966621399313e+00,6.918000190734863608e+00
-4.656000076293945078e+00,1.663499961853027731e+00,5.712999790191650717e+00
5.490000262260437136e-01,1.513499985694885641e+00,7.072999923706055014e+00
3.853999914169311314e+00,1.608500014305115133e+00,6.382999866485596030e+00
-1.311000047683715808e+00,1.518499980926514059e+00,6.922999828338623374e+00
2.359000028610229283e+00,1.533499966621399313e+00,6.748000114440918296e+00
-2.541000066757202358e+00,1.543499957084656149e+00,6.623000114440918296e+00
-3.900999961853027553e+00,1.613500009536743551e+00,6.112999885559082358e+00
1.114000023841857923e+00,1.513499985694885641e+00,7.032999961853027671e+00
-1.060000001117587104e-01,1.513499985694885641e+00,7.098000019073486655e+00
2.964000047683715611e+00,-4.071500171661375234e+00,3.585300061035156460e+01
-6.721000133514404062e+00,-1.649999966472274690e-02,1.839299961853027199e+01
-1.881599992370605534e+01,3.499999888243192272e-03,3.104299923706054543e+01
9.758999885559081378e+00,1.673499952316285011e+00,1.268799969482421908e+01
-1.170999942779541003e+00,1.368500004768372413e+00,1.296800038146972689e+01
8.694000305175780596e+00,2.108499895095826471e+00,1.846299931335449074e+01
-3.626000104904175014e+00,1.503499995231629249e+00,1.365299984741210970e+01
-6.321000038146972422e+00,1.588500033378601906e+00,1.323299977111816439e+01
3.258999885559081822e+00,1.368500004768372413e+00,1.269299980926513705e+01
-1.109599965667724675e+01,2.023500095367432472e+00,1.418299958038330111e+01
1.038999976158142102e+00,1.363500009536743995e+00,1.303299996185302767e+01
9.633999885559081378e+00,1.928499947547913429e+00,1.611300083923339699e+01
-2.311000047683716030e+00,1.383499990463257667e+00,1.284799954223632845e+01
-4.975999771118163828e+00,1.543499957084656593e+00,1.349300000000000033e+01
6.044000209808349844e+00,1.863500009536744217e+00,1.707799908447265480e+01
-7.571000038146972422e+00,1.603500019073486937e+00,1.228800007629394564e+01
-1.110000000000000014e-01,1.358500014305115577e+00,1.297799965667724642e+01
2.099000038146972447e+00,1.368500004768372413e+00,1.291300007629394564e+01
-1.680100053405761784e+01,5.849999865889681655e-02,2.167300030517577980e+01
-6.920999942779540781e+00,-2.166499961853026068e+00,1.867300030517577980e+01
-6.809999928474426145e-01,1.513499985694885641e+00,6.942999809265137046e+00
5.158999980926513906e+00,1.858500014305115133e+00,6.532999961853027671e+00
-1.856000004768371570e+00,1.523499976158142477e+00,6.708000152587890952e+00
3.019000114440917759e+00,1.543499957084656149e+00,6.378000228881836264e+00
-3.166000066757202358e+00,1.583500038146973043e+00,6.378000228881836264e+00
-4.591000019073486094e+00,1.663499961853027731e+00,5.603000133514404624e+00
5.289999856948852663e-01,1.518499980926514059e+00,6.982999771118164389e+00
1.749000014305114759e+00,1.528499971389770895e+00,6.813000171661377280e+00
3.773999990463256626e+00,1.603500019073486715e+00,6.268000095367431967e+00
-1.301000057220458972e+00,1.518499980926514059e+00,6.813000171661377280e+00
-2.521000085830688686e+00,1.543499957084656149e+00,6.538000076293945639e+00
2.309000076293945103e+00,1.528499971389770895e+00,6.637999980926513999e+00
-3.866000114440918178e+00,1.613500009536743551e+00,6.027999847412109702e+00
1.089000047683715833e+00,1.513499985694885641e+00,6.922999828338623374e+00
-1.110000000000000014e-01,1.513499985694885641e+00,6.987999885559082358e+00
2.918999971389770298e+00,-3.951500047683713657e+00,3.578300091552734585e+01
6.874000133514404531e+00,-4.149999910592783170e-02,4.083800122070312710e+01
-1.877600091552734440e+01,1.284999952316303040e-01,3.087800022888183449e+01
9.644000114440917315e+00,1.713500033378601684e+00,1.257299992370605501e+01
-1.160999952316284167e+00,1.378499995231629027e+00,1.263800045776367220e+01
8.633999885559081378e+00,2.168500076293946588e+00,1.838800045776367043e+01
-3.355999885559082241e+00,1.423499952316284789e+00,1.254300019073486361e+01
-5.900999961853027109e+00,1.528499971389771117e+00,1.229300019073486361e+01
3.198999942779540806e+00,1.398499976158142699e+00,1.251799961853027376e+01
-1.100600045776367253e+01,2.068499933242798683e+00,1.401300045776367220e+01
9.940000190734863406e-01,1.368500004768372191e+00,1.268299958038330111e+01
-2.265999971389770717e+00,1.393499980926514281e+00,1.249800011444091830e+01
9.279000343322753253e+00,1.928499947547913429e+00,1.556799980926513705e+01
-4.860999999999999766e+00,1.548499952316285011e+00,1.311299988555908236e+01
5.899000228881836172e+00,1.888499985694886307e+00,1.673299977111816261e+01
-7.560999809265136484e+00,1.643499980926514281e+00,1.222799965667724642e+01
2.154000104904174595e+00,1.458500038146973488e+00,1.330799958038330111e+01
-1.259999996647238607e-01,1.368500004768372191e+00,1.263800045776367220e+01
-1.730100053405761784e+01,1.584999964237226722e-01,2.224299999999999855e+01
-6.860999999999999766e+00,-2.076500047683714545e+00,1.845299908447265480e+01
-6.809999928474426145e-01,1.518499980926514059e+00,6.842999904632568686e+00
5.039000095367431875e+00,1.848500023841858297e+00,6.393000095367431967e+00
-1.846000014305114734e+00,1.533499966621399313e+00,6.623000114440918296e+00
2.978999914169311314e+00,1.553499947547912985e+00,6.308000057220459311e+00
1.714000047683715833e+00,1.528499971389770895e+00,6.692999809265137046e+00
-4.531000076293945078e+00,1.663499961853027731e+00,5.503000228881836264e+00
-3.130999980926513881e+00,1.588500033378601461e+00,6.282999961853027671e+00
5.140000000000000124e-01,1.518499980926514059e+00,6.873000114440918296e+00
3.694000066757201939e+00,1.598500023841858297e+00,6.152999847412109702e+00
-1.290999947547912585e+00,1.518499980926514059e+00,6.708000152587890952e+00
-2.491000114440918178e+00,1.543499957084656149e+00,6.427999942779541342e+00
2.269000114440917759e+00,1.533499966621399313e+00,6.543000190734863608e+00
-3.815999923706054897e+00,1.613500009536743551e+00,5.922999828338623374e+00
-1.209999997764825835e-01,1.518499980926514059e+00,6.887999980926513999e+00
1.063999952316284192e+00,1.518499980926514059e+00,6.817999809265137046e+00
-6.821000038146972422e+00,1.135000020861637038e-01,1.853300091552734230e+01
-1.864100068664550847e+01,2.435000047683734403e-01,3.056299969482421730e+01
9.543999732971190753e+00,1.748500000000000609e+00,1.246800038146972689e+01
-1.145999966621398913e+00,1.383499990463257445e+00,1.234300038146972689e+01
8.538999618530272784e+00,2.213499914169312799e+00,1.822299954223632668e+01
-3.281000076293945522e+00,1.423499952316284789e+00,1.219799992370605501e+01
3.138999999999999790e+00,1.418499957084656371e+00,1.232800003814697298e+01
-5.801000057220458750e+00,1.538499961853027953e+00,1.204300019073486361e+01
-1.094600003814697331e+01,2.113500009536743995e+00,1.388300034332275423e+01
9.590000524520874148e-01,1.373500000000000609e+00,1.238300034332275423e+01
-2.220999895095825405e+00,1.398499976158142699e+00,1.217800041961669955e+01
9.468999923706054034e+00,2.028499971389771339e+00,1.592300030517578158e+01
-4.750999866485595469e+00,1.553499947547913429e+00,1.277299973297119173e+01
5.783999980926513906e+00,1.913499961853028397e+00,1.646299931335449074e+01
-7.571000038146972422e+00,1.693500052452088012e+00,1.221300026702880892e+01
-1.360000003725290174e-01,1.368500004768372191e+00,1.232299992370605501e+01
1.958999933242797864e+00,1.378499995231629027e+00,1.224300000000000033e+01
-1.724099916076660222e+01,2.485000000000013309e-01,2.210300061035156105e+01
-6.759999976158141965e-01,1.518499980926514059e+00,6.753000228881836264e+00
2.928999961853027134e+00,1.558499942779541403e+00,6.223000019073486655e+00
-1.826000033378601062e+00,1.533499966621399313e+00,6.518000095367431967e+00
4.899000228881836172e+00,1.828500042915344626e+00,6.232999771118164389e+00
-3.085999904632568569e+00,1.583500038146973043e+00,6.168000190734863608e+00
-4.460999904632568125e+00,1.658499966621399091e+00,5.398000209808349936e+00
4.990000143051147585e-01,1.518499980926514059e+00,6.768000095367431967e+00
1.678999961853027356e+00,1.528499971389770895e+00,6.598000019073486655e+00
3.648999990463256626e+00,1.608500014305115133e+00,6.087999790191650717e+00
-1.280999957084655749e+00,1.513499985694885641e+00,6.598000019073486655e+00
-2.466000019073486538e+00,1.548499952316284567e+00,6.337999790191650717e+00
2.228999914169311314e+00,1.533499966621399313e+00,6.442999809265137046e+00
-3.765999971389770717e+00,1.613500009536743551e+00,5.817999809265137046e+00
-1.259999996647238607e-01,1.518499980926514059e+00,6.788000076293945639e+00
1.038999976158142102e+00,1.513499985694885641e+00,6.712999790191650717e+00
2.859000028610229283e+00,-3.726499904632566196e+00,3.595800015258789273e+01
-1.865100091552734440e+01,3.685000047683734681e-01,3.052799984741210793e+01
-6.821000038146972422e+00,1.835000023841869277e-01,1.848800083923339699e+01
6.803999961853027578e+00,2.285000041723276309e-01,4.083300015258789273e+01
9.423999847412108721e+00,1.788499961853027953e+00,1.233300015258789095e+01
-1.130999980926513659e+00,1.388499985694885863e+00,1.202299973297119173e+01
-3.206000028610229702e+00,1.428499947547913207e+00,1.187300011444091830e+01
8.404000343322753253e+00,2.253500114440918800e+00,1.797800061035156105e+01
-5.650999961853027109e+00,1.543499957084656371e+00,1.168799969482421908e+01
-7.906000076293945078e+00,1.563500057220459594e+00,9.968000381469726889e+00
9.239999666213989382e-01,1.383499990463257445e+00,1.208300015258789095e+01
3.033999980926513462e+00,1.418499957084656371e+00,1.195800015258789095e+01
8.928999961853026690e+00,1.978500019073487159e+00,1.505300041961669955e+01
-2.180999933242798061e+00,1.403499971389771117e+00,1.185799977111816439e+01
-4.391000209808349375e+00,1.473500023841858519e+00,1.172799965667724642e+01
-7.576000152587890391e+00,1.743500004768372191e+00,1.218299958038330111e+01
1.898999990463256848e+00,1.383499990463257445e+00,1.194799992370605501e+01
-1.460000001490115995e-01,1.378499995231629027e+00,1.202799984741210970e+01
4.378999771118164297e+00,1.508499990463257445e+00,1.258300015258789095e+01
-6.951000152587890391e+00,-1.961500038146971603e+00,1.861799999999999855e+01
-6.759999976158141965e-01,1.523499976158142477e+00,6.668000190734863608e+00
-1.801000057220458972e+00,1.528499971389770895e+00,6.407999961853027671e+00
2.883999885559081822e+00,1.563500057220459372e+00,6.137999980926513999e+00
-3.045999942779541225e+00,1.588500033378601461e+00,6.067999809265137046e+00
-4.411000190734863047e+00,1.663499961853027509e+00,5.308000057220459311e+00
4.890000238418579226e-01,1.518499980926514059e+00,6.672999828338623374e+00
1.648999990463256848e+00,1.528499971389770895e+00,6.493000000000000327e+00
4.849000038146972891e+00,1.843500028610229879e+00,6.168000190734863608e+00
3.569000066757201939e+00,1.598500023841858297e+00,5.967999904632568686e+00
-1.270999966621398913e+00,1.518499980926514059e+00,6.518000095367431967e+00
-2.430999933242798061e+00,1.548499952316284567e+00,6.232999771118164389e+00
2.194000066757201939e+00,1.538499961853027731e+00,6.357999771118164389e+00
-3.720999895095825405e+00,1.618500004768371969e+00,5.723000019073486655e+00
-1.309999995529651518e-01,1.523499976158142477e+00,6.697999923706055014e+00
1.018999995231628430e+00,1.518499980926514059e+00,6.628000228881836264e+00
2.843999923706054478e+00,-3.606500019073484165e+00,3.603799816894531460e+01
-6.821000038146972422e+00,2.435000047683727187e-01,1.845800015258788918e+01
-1.869599908447265690e+01,4.935000047683734681e-01,3.054299923706054543e+01
9.343999923706054034e+00,1.828500042915344848e+00,1.224300000000000033e+01
-1.110999999999999988e+00,1.398499976158142699e+00,1.173299977111816439e+01
-3.140999971389770717e+00,1.438500057220459594e+00,1.158800026702880892e+01
8.269000114440917315e+00,2.288499961853028175e+00,1.771800038146972511e+01
2.964000047683715611e+00,1.428499947547913207e+00,1.172799965667724642e+01
-7.891000209808349375e+00,1.603500019073486937e+00,9.923000305175781577e+00
-5.460999904632568125e+00,1.528499971389771117e+00,1.127299973297119173e+01
8.939999952316284304e-01,1.388499985694885863e+00,1.179800030517578158e+01
8.798999847412108721e+00,2.008499990463257667e+00,1.485299965667724642e+01
-2.146000085830688686e+00,1.413499961853027953e+00,1.160799977111816439e+01
-4.295999942779540781e+00,1.478500019073486937e+00,1.144299980926513705e+01
-7.560999809265136484e+00,1.783499966621399535e+00,1.212300011444091830e+01
1.849000038146972669e+00,1.393499980926514281e+00,1.167300030517578158e+01
-1.509999991059303159e-01,1.383499990463257445e+00,1.175800034332275423e+01
-6.960999904632568125e+00,-1.896499980926512618e+00,1.861300083923339699e+01
4.448999942779541250e+00,1.718500028610229879e+00,5.672999828338623374e+00
-1.780999957084655749e+00,1.533499966621399313e+00,6.313000171661377280e+00
-6.710000023841857786e-01,1.528499971389770895e+00,6.583000152587890952e+00
2.839000047683715611e+00,1.563500057220459372e+00,6.043000190734863608e+00
-3.011000095367431850e+00,1.588500033378601461e+00,5.978000133514404624e+00
-4.350999771118163828e+00,1.663499961853027509e+00,5.223000019073486655e+00
4.739999785423278933e-01,1.523499976158142477e+00,6.583000152587890952e+00
1.624000014305114759e+00,1.528499971389770895e+00,6.398000209808349936e+00
3.474000038146972447e+00,1.583500038146973043e+00,5.817999809265137046e+00
-1.260999976158142077e+00,1.523499976158142477e+00,6.422999828338623374e+00
-2.416000066757202358e+00,1.553499947547912985e+00,6.163000076293945639e+00
2.148999990463256626e+00,1.533499966621399313e+00,6.248000114440918296e+00
1.004000009536743176e+00,1.523499976158142477e+00,6.552999942779541342e+00
-3.686000047683716030e+00,1.623500000000000387e+00,5.652999847412109702e+00
-1.360000003725290174e-01,1.523499976158142477e+00,6.607999771118164389e+00
2.829000057220458775e+00,-3.496499885559079868e+00,3.611299893188476773e+01
1.096399980926513607e+01,3.534999892711658820e-01,3.136799999999999855e+01
-6.830999790191650156e+00,3.134999976158153179e-01,1.845800015258788918e+01
-1.463599961853027409e+01,4.835000143051161881e-01,2.383300015258788918e+01
9.218999923706054034e+00,1.858500014305115355e+00,1.208800026702880892e+01
-1.091000019073486316e+00,1.398499976158142699e+00,1.144799992370605501e+01
-3.075999914169311733e+00,1.443500052452088012e+00,1.131299969482421908e+01
8.168999732971190753e+00,2.328499923706055519e+00,1.751799961853027199e+01
2.883999885559081822e+00,1.433499942779541625e+00,1.142800041961669955e+01
-5.306000171661376719e+00,1.528499971389771117e+00,1.093299958038330111e+01
-7.880999980926513437e+00,1.648499976158142699e+00,9.892999618530273764e+00
8.640000238418579226e-01,1.393499980926514281e+00,1.151300045776367220e+01
8.668999732971190753e+00,2.043500076293946144e+00,1.464799973297119173e+01
-2.101000009536743374e+00,1.418499957084656371e+00,1.133300015258789095e+01
3.769000114440917759e+00,1.383499990463257445e+00,1.090799996185302767e+01
-4.196000038146972422e+00,1.483500014305115355e+00,1.115299984741210970e+01
-7.505999980926513437e+00,1.818500052452088012e+00,1.201300045776367220e+01
1.793999971389770520e+00,1.398499976158142699e+00,1.138800045776367220e+01
-1.560000017881393308e-01,1.393499980926514281e+00,1.148299977111816439e+01
1.064400011444091732e+01,6.085000143051173538e-01,4.164799877929687710e+01
-1.671100038146972722e+01,5.234999761581434763e-01,2.131800076293945168e+01
-6.951000152587890391e+00,-1.821500052452086349e+00,1.857799908447265480e+01
-6.660000071525573606e-01,1.528499971389770895e+00,6.482999771118164389e+00
4.343999923706054922e+00,1.708500038146973043e+00,5.538000076293945639e+00
-1.760999976158142077e+00,1.538499961853027731e+00,6.232999771118164389e+00
2.793999971389770298e+00,1.563500057220459372e+00,5.947999923706055014e+00
-2.970999895095825405e+00,1.588500033378601461e+00,5.882999866485596030e+00
1.599000038146972669e+00,1.538499961853027731e+00,6.328000038146972983e+00
-4.290999828338622812e+00,1.658499966621399091e+00,5.128000228881836264e+00
4.689999833106994753e-01,1.528499971389770895e+00,6.503000228881836264e+00
3.434000076293945103e+00,1.588500033378601461e+00,5.748000114440918296e+00
-1.240999995231628406e+00,1.518499980926514059e+00,6.322999923706055014e+00
-2.386000095367431850e+00,1.553499947547912985e+00,6.067999809265137046e+00
2.129000009536742954e+00,1.543499957084656149e+00,6.188000171661377280e+00
-3.620999990463257046e+00,1.613500009536743551e+00,5.538000076293945639e+00
-1.360000003725290174e-01,1.523499976158142477e+00,6.503000228881836264e+00
9.890000238418579226e-01,1.528499971389770895e+00,6.467999904632568686e+00
2.823999942779540806e+00,-3.381500114440915805e+00,3.618799969482422085e+01
-6.841000019073486094e+00,3.784999952316295269e-01,1.845800015258788918e+01
1.088399988555908138e+01,4.684999988079089905e-01,3.116300007629394386e+01
-1.460599988555908268e+01,5.784999833107009604e-01,2.375300022888183449e+01
9.093999923706054034e+00,1.888499985694885863e+00,1.192800041961669955e+01
-1.070999978542327868e+00,1.408499966621399535e+00,1.117300030517578158e+01
-3.005999980926513881e+00,1.443500052452088012e+00,1.103299996185302767e+01
8.093999923706054034e+00,2.378500114440918800e+00,1.735799977111816261e+01
2.803999961853027134e+00,1.438500057220459594e+00,1.112800022888183626e+01
-7.871000228881835703e+00,1.688500057220459594e+00,9.857999771118164389e+00
-5.181000171661376719e+00,1.528499971389771117e+00,1.065299984741210970e+01
8.389999880790710574e-01,1.398499976158142699e+00,1.123799988555908236e+01
-2.051000057220459194e+00,1.418499957084656371e+00,1.103299996185302767e+01
8.538999618530272784e+00,2.073500047683716652e+00,1.443299958038330111e+01
-4.101000009536742930e+00,1.488500009536743773e+00,1.087300011444091830e+01
3.714000047683715611e+00,1.408499966621399535e+00,1.077299973297119173e+01
-7.415999828338622812e+00,1.843500028610230101e+00,1.184799954223632845e+01
1.749000014305114759e+00,1.403499971389771117e+00,1.112300011444091830e+01
-1.610000007450580473e-01,1.393499980926514281e+00,1.119299980926513705e+01
1.077400022888183528e+01,7.634999856948878616e-01,4.218299862670898648e+01
-1.667099946594238347e+01,6.135000095367445505e-01,2.124299999999999855e+01
3.004000009536742954e+00,6.534999713897728935e-01,3.805799862670898648e+01
-6.966000019073486094e+00,-1.756499995231627365e+00,1.859799954223632668e+01
-6.610000119209289426e-01,1.528499971389770895e+00,6.387999980926513999e+00
4.244000019073486563e+00,1.698500047683715986e+00,5.413000076293945639e+00
-1.740999995231628406e+00,1.533499966621399313e+00,6.132999866485596030e+00
2.744000019073486119e+00,1.558499942779541403e+00,5.842999904632568686e+00
-2.926000057220459194e+00,1.583500038146973043e+00,5.777999847412109702e+00
-4.235999999999999766e+00,1.663499961853027509e+00,5.052999942779541342e+00
4.589999928474426394e-01,1.528499971389770895e+00,6.413000076293945639e+00
1.573999942779541028e+00,1.533499966621399313e+00,6.223000019073486655e+00
3.363999904632568150e+00,1.583500038146973043e+00,5.632999866485596030e+00
-1.231000004768371570e+00,1.523499976158142477e+00,6.237999885559082358e+00
-2.351000009536743374e+00,1.548499952316284567e+00,5.967999904632568686e+00
2.089000047683715611e+00,1.538499961853027731e+00,6.083000152587890952e+00
-3.571000038146972866e+00,1.613500009536743551e+00,5.453000038146972983e+00
-1.360000003725290174e-01,1.528499971389770895e+00,6.433000057220459311e+00
9.740000381469726687e-01,1.533499966621399313e+00,6.378000228881836264e+00
2.823999942779540806e+00,-3.266500104904172641e+00,3.626800152587890835e+01
-6.656000076293945078e+00,8.284999833107018485e-01,3.743299862670898648e+01
-6.835999904632568125e+00,4.484999880790721538e-01,1.845299908447265480e+01
-1.364599984741211003e+01,6.334999904632582224e-01,2.218300053405761574e+01
9.019000114440917315e+00,1.928499947547913207e+00,1.182299992370605501e+01
-1.050999997615814197e+00,1.413499961853027953e+00,1.091300007629394564e+01
-2.940999923706054897e+00,1.453500042915344848e+00,1.078299996185302767e+01
8.019000114440917315e+00,2.423499952316285011e+00,1.718799969482421730e+01
-5.051000057220458750e+00,1.533499966621399535e+00,1.037800022888183626e+01
2.728999914169311314e+00,1.438500057220459594e+00,1.082800003814697298e+01
-7.850999771118163828e+00,1.733500014305115355e+00,9.822999923706055014e+00
8.190000071525573855e-01,1.408499966621399535e+00,1.097299954223632845e+01
-2.015999971389770717e+00,1.428499947547913207e+00,1.082299992370605501e+01
8.383999885559081378e+00,2.093500028610230324e+00,1.416800019073486361e+01
3.704000057220458775e+00,1.443500052452088012e+00,1.073799988555908236e+01
-6.636000095367431406e+00,1.693500052452088012e+00,1.057800003814697298e+01
-3.995999990463257046e+00,1.488500009536743773e+00,1.058300015258789095e+01
-1.560000017881393308e-01,1.403499971389771117e+00,1.097299954223632845e+01
1.709000052452087415e+00,1.408499966621399535e+00,1.086299988555908236e+01
1.848900038146972591e+01,8.735000000000024967e-01,3.982300183105468960e+01
-1.335099977111816472e+01,8.085000023841875105e-01,2.790800091552734230e+01
-1.664599984741211003e+01,7.084999785423292673e-01,2.121299931335449074e+01
2.998999895095824986e+00,7.835000262260460868e-01,3.800299832153320523e+01
1.069400030517578060e+01,9.135000214576747268e-01,4.185800167846679898e+01
-6.951000152587890391e+00,-1.686499942779539962e+00,1.857299992370605324e+01
-6.510000214576721067e-01,1.533499966621399313e+00,6.297999828338623374e+00
4.124000133514404531e+00,1.673499952316284345e+00,5.253000228881836264e+00
2.698999942779540806e+00,1.558499942779541403e+00,5.743000000000000327e+00
-1.716000019073486316e+00,1.538499961853027731e+00,6.047999828338623374e+00
-2.886000095367431850e+00,1.588500033378601461e+00,5.697999923706055014e+00
-4.176000057220458750e+00,1.663499961853027509e+00,4.973000019073486655e+00
4.490000023841858035e-01,1.533499966621399313e+00,6.322999923706055014e+00
1.553999961853027356e+00,1.538499961853027731e+00,6.143000095367431967e+00
3.323999942779540806e+00,1.588500033378601461e+00,5.558000057220459311e+00
-1.216000019073486316e+00,1.523499976158142477e+00,6.143000095367431967e+00
-2.315999923706054897e+00,1.548499952316284567e+00,5.868000000000000327e+00
2.059000076293945103e+00,1.538499961853027731e+00,5.987999885559082358e+00
-3.525999961853027553e+00,1.618500004768371747e+00,5.373000114440918296e+00
-1.360000003725290174e-01,1.533499966621399313e+00,6.337999790191650717e+00
9.590000524520874148e-01,1.533499966621399313e+00,6.282999961853027671e+00
2.829000057220458775e+00,-3.141500104904172641e+00,3.633300015258789273e+01
-2.505100053405761784e+01,-3.406499971389768788e+00,3.170299908447265480e+01
-6.630999980926513437e+00,9.584999785423302665e-01,3.732300183105468960e+01
-6.826000152587890391e+00,5.134999856948864183e-01,1.842799946594238136e+01
5.729000152587890859e+00,7.734999761581442534e-01,3.471300122070312710e+01
1.093400007629394466e+01,6.884999976158161505e-01,3.129299923706054543e+01
-1.347599977111816472e+01,7.134999737739576853e-01,2.190800091552734230e+01
8.939000190734862628e+00,1.963500033378601684e+00,1.170300003814697298e+01
-1.026000021457672107e+00,1.418499957084656371e+00,1.067800041961669955e+01
-2.866000114440918178e+00,1.448500047683716430e+00,1.050800034332275423e+01
7.958999694824218984e+00,2.468500028610230324e+00,1.704299923706054543e+01
-4.940999923706054453e+00,1.538499961853027953e+00,1.013800045776367220e+01
-7.835999904632568125e+00,1.773499976158142699e+00,9.798000305175781577e+00
2.658999980926513462e+00,1.438500057220459594e+00,1.055300041961669955e+01
7.990000262260437136e-01,1.408499966621399535e+00,1.072799965667724642e+01
-1.971000014305114734e+00,1.433499942779541625e+00,1.058800026702880892e+01
8.258999885559081378e+00,2.118499885559082863e+00,1.394299980926513705e+01
-3.910999952316284389e+00,1.493500004768372191e+00,1.035799977111816439e+01
-6.051000057220458750e+00,1.578500042915344848e+00,9.628000228881836264e+00
1.668999971389770520e+00,1.413499961853027953e+00,1.063300034332275423e+01
-1.560000017881393308e-01,1.408499966621399535e+00,1.069299980926513705e+01
1.845400053405761653e+01,1.023499976158144475e+00,3.973300167846679898e+01
-1.323600000000000065e+01,9.034999713897722273e-01,2.768300053405761574e+01
3.008999885559081822e+00,9.085000262260460868e-01,3.799300000000000210e+01
-1.365099996185302800e+01,6.585000262260448656e-01,1.738299938964843605e+01
1.066399961853027278e+01,1.048499952316286787e+00,4.170800015258789273e+01
-6.960999904632568125e+00,-1.621500004768370529e+00,1.861799999999999855e+01
4.064000190734863516e+00,1.673499952316284345e+00,5.168000190734863608e+00
-1.696000038146972644e+00,1.538499961853027731e+00,5.967999904632568686e+00
-6.409999713897704954e-01,1.528499971389770895e+00,6.192999809265137046e+00
2.658999980926513462e+00,1.558499942779541403e+00,5.657999961853027671e+00
-2.845999895095825405e+00,1.588500033378601461e+00,5.612999885559082358e+00
-4.116000114440917734e+00,1.663499961853027509e+00,4.893000095367431967e+00
4.440000071525573855e-01,1.528499971389770895e+00,6.232999771118164389e+00
1.533999980926513684e+00,1.543499957084656149e+00,6.063000171661377280e+00
3.279000104904174595e+00,1.588500033378601461e+00,5.473000019073486655e+00
-1.201000033378601062e+00,1.523499976158142477e+00,6.067999809265137046e+00
2.039000095367431431e+00,1.548499952316284567e+00,5.927999942779541342e+00
-2.285999952316284389e+00,1.553499947547912985e+00,5.793000190734863608e+00
-3.466000019073486538e+00,1.613500009536743329e+00,5.273000209808349936e+00
-1.360000003725290174e-01,1.528499971389770895e+00,6.248000114440918296e+00
9.439999475479126101e-01,1.533499966621399313e+00,6.197999923706055014e+00
2.843999923706054478e+00,-3.026500095367429477e+00,3.640800091552734585e+01
-2.398100083923339909e+01,-3.131500114440916249e+00,3.038800045776367043e+01
-6.080999790191650156e+00,9.985000000000020526e-01,3.421300122070312710e+01
1.896400076293945247e+01,8.984999761581441424e-01,3.213299938964843960e+01
-6.830999790191650156e+00,5.834999785423290453e-01,1.845800015258788918e+01
1.094900041961669857e+01,8.085000023841877326e-01,3.130299946594238136e+01
